,cover_id,title,author,year,genre,genre_alts
59,6919412,Göttingische Gelehrte Anzeigen,Königliche Gesellschaft der Wissenschaften zu Göttingen,,Science,"['Biology', 'Books -- Reviews', 'Science', 'Societies (Science)', 'Philology', 'Rezensionsblätter', 'Periodical', 'Mathematics', 'Physics', 'Accessible book']"
60,3967217,Fundamentals of engineering thermodynamics,Michael J. Moran,,Science,"['Thermodynamics', 'Accessible book', 'Protected DAISY', 'Nonfiction', 'Science']"
61,267020,Conjectures and refutations,Karl Raimund Popper,,Science,"['Méthodologie', 'Science', 'Accessible book', 'Protected DAISY', 'Vooruitgang', 'Sciences', 'Methodology', 'Connaissance, Théorie de la', 'Knowledge, Theory of', 'Wetenschapsfilosofie', 'Theory of Knowledge', 'Prediction (Logic)', 'Kennisverwerving']"
62,304441,Geography,Harm J. de Blij,,Science,"['Textbooks', 'Science', 'Accessible book', 'Earth Sciences - Geography', 'General', 'Géographie', 'Science / Geography', 'Protected DAISY', 'Science/Mathematics', 'Geographie', 'Geography']"
63,862418,The concept of nature,Alfred North Whitehead,,Science,"['Nature', 'Philosophy of nature', 'Accessible book', 'Philosophy', 'Science', 'Theory of Knowledge']"
64,570731,Longitude,Dava Sobel,,Science,"['Protected DAISY', 'Horology', 'Science', 'Accessible book', 'Measurement', 'Longitude', 'Research', 'Astronomical clocks', 'Nonfiction', 'Chronometers', 'Long Now Manual for Civilization', 'Clock and watch makers', 'Biography', 'History']"
65,5725411,Cosmos,Carl Sagan,,Science,"['Planetary science', 'Astronomie', 'Accessible book', 'Science', 'Cosmology', 'Protected DAISY', 'Ouvrages de vulgarisation', 'Astronomy', 'Popular works', 'History']"
66,5031852,Methods in Cell Biology,David M. Prescott,,Science,"['Accessible book', 'Chromosomal Proteins, Non-Histone', 'Chromosomal proteins', 'Cytological techniques', 'Histones', 'Isolation & purification', 'Biology', 'Méthodes', 'Yeast', 'Cellules', 'Membrana (Citologia)', 'Technique', 'Cytology', 'SCIENCE', 'Chromatin', 'Biologia celular', 'Physiologie', 'Life Sciences', 'Cell Biology', 'Cell physiology', 'Nucleoproteins', 'Techniques cytologiques', 'Protected DAISY', 'Cytologie']"
67,9303995,Guide to Science,Isaac Asimov,,Science,"['Science', 'Accessible book', 'Protected DAISY']"
68,798059,Star Trek,William Shatner,,Science,"['Star Trek fiction', 'Interviews', 'Interplanetary voyages', 'Fiction', 'Space sciences', 'Scientists', 'Spock (Fictitious character)', 'American Science fiction', 'Star trek (Television program)', 'Science fiction, American', 'Technological forecasting', 'Life on other planets', 'Popular works', 'Accessible book', 'James T. Kirk (Fictitious character)', 'Science', 'Virus diseases of plants', 'Science fiction', 'Jean Luc Picard (Fictitious character)', 'Mass media and technology', 'Future, The, in popular culture', 'Space ships', 'Forecasting', 'History and criticism', 'Jean-Luc Picard (Fictitious character)', 'Cybernetics', 'Protected DAISY', 'Leonard McCoy (Fictitious character)', 'Technology']"
69,None,"Treaties, etc",Soviet Union.,,Science,"['Commercial treaties', 'Nuclear arms control', 'Oceanography', 'Maritime law', 'American Technical assistance', 'Science', 'Exchange of oceanographic information', 'Law and legislation', 'Judicial assistance', 'Airlines', 'Strategic forces', 'Fishery law and legislation', 'Fisheries', 'Technology', 'Literary and scientific Exchanges', 'Commonwealth of Independent States', 'Commercial Aeronautics', 'Research', 'Security measures', 'International cooperation']"
70,1856506,The principles of science,William Stanley Jevons,,Science,"['Science', 'Methodology', 'Accessible book', 'Logic']"
71,1736154,"Lay sermons, addresses, and reviews",Thomas Henry Huxley,,Science,"['Science', 'Evolution (Biology)', 'Philosophy', 'Education', 'Accessible book']"
72,5031253,The Alkaloids,Arnold Brossi,,Science,"['Organic', 'SCIENCE', 'Accessible book', 'Protected DAISY', 'Physiological effect', 'Alkaloids', 'Chemistry']"
73,330592,Science and civilisation in China,Joseph Needham,,Science,"['Technology and civilization', 'Science and civilization', 'Science', 'Accessible book', 'Protected DAISY', 'Civilization', 'China', 'Intellectual life', 'Technology', 'History']"
74,7941876,The common sense of science,Jacob Bronowski,,Science,"['Science / General', 'Philosophy & Social Aspects', 'Science', 'Accessible book', 'Philosophy', 'General', 'Moral and ethical values', 'Protected DAISY', 'Science/Mathematics', 'History']"
75,6738872,Cosmos,Carl Sagan,,Science,"['Science', 'Accessible book', 'Protected DAISY', 'Cosmology', 'Astronomie', 'Ouvrages de vulgarisation', 'Astronomy', 'Popular works', 'History']"
76,5030394,Advances in Electronics and Electron Physics (Advances in Imaging and Electron Physics),Peter W. Hawkes,,Science,"['Electron microscopy', 'ELECTRON OPTICS', 'Nuclear', 'Accessible book', 'SYSTEMS ANALYSIS', 'Electronic noise', 'ELECTRONS', 'LIGHT (VISIBLE RADIATION)', 'FOCUSING', ""Traitement d'images"", 'Electronics', 'ELECTRONICS', 'ELECTRON MICROSCOPY', 'Ion bombardment', 'Electron optics', 'Física geral', 'DOMAIN WALL', 'WAVED PROPAGATION', 'Fi sica geral', 'ELECTRON BEAMS', 'Optique e lectronique', 'Antennas (Electronics)', 'SPECTROSCOPY', 'Scanning electron microscopes', 'ARCHAEOLOGY', 'Antennes', 'LENSES', 'Electromagnetism', 'TECHNOLOGY & ENGINEERING', 'Digital', 'Speech processing systems', 'SCIENCE', 'Microelectronics', 'Microscopy', 'Doped semiconductors', 'Silicon', 'PARTICLE ACCELERATORS', 'Electrons', 'Atomic & Molecular', 'Microscopes e lectroniques', 'CRYSTALS', 'Physics', 'Bruit e lectronique', 'OPTICAL PROPERTIES', 'RECEIVERS', 'Syste  mes experts (informatique)', 'Expert systems (Computer science)', 'ELECTROPHYSICS', 'Cathode ray tubes', 'Radio', 'Infographie', 'Protected DAISY', 'Iterative methods (Mathematics)', 'Image processing']"
77,1258104,The Grammar of Science,"Pearson, Karl",,Science,"['Evolution', 'Science', 'Accessible book', 'Philosophy', 'Biological Evolution', 'Science - Philosophy', 'Natural history', 'Physics', 'Classification of sciences']"
78,4502543,Molecular biology of the gene,James D. Watson,,Science,"['Genetics', 'Molecular Biology', 'Life Sciences - Biology - General', 'Biochemistry', 'Biology textbooks', 'Accessible book', 'Seikagakutekiidenshi', 'DNA', 'Science/Mathematics', 'Biology', 'Molecular biology', 'Biochimie', 'Molecular genetics', 'Moleculaire biologie', 'Monte Carlo method', 'Genen', 'Bioinformatics', 'Biologie moléculaire', 'Gen', 'Cytology', 'Science / Molecular Biology', 'Cytogenetics', 'Textbooks', 'Science', 'Life Sciences - Cytology', 'Bunshiseibutsugaku', 'Life Sciences - Biology - Molecular Biology', 'Simulation', 'Science textbooks', 'Biologie mole culaire', 'Génétique', 'Генетика', 'Molekulargenetik', 'Ge ne tique', 'Citologia', 'Molekularbiologie', 'Idenshi', 'Биология', 'Biological chemistry', 'Protected DAISY', 'Cytologie']"
79,253601,The discoverers,Daniel J. Boorstin,,Science,"['Descubrimientos geográficos', 'Discoveries in geography', 'Accessible book', 'Naturwissenschaften', 'Sciences', 'Civilization', 'Geschichte', 'Cultuur', 'Civilisation', 'Ciencia', 'Kultur', 'Wetenschap', 'Discoveries (in geography)', 'Historia', 'Geestesgeschiedenis', 'Ontdekkingen', 'Historie', 'Découvertes géographiques', 'Entdeckung', 'Science', 'Long Now Manual for Civilization', 'History', 'Ontdekkingsreizen', 'Histoire', 'Protected DAISY']"
80,5376865,Anatomy & physiology,Rod R. Seeley,,Science,"['Physiologie humaine', 'Health/Fitness', 'Science', 'Medical', 'Anatomy, Human', 'Physiologie', 'Human anatomy', 'Anatomy', 'Medical / Nursing', 'Accessible book', 'Anatomie humaine', 'Human physiology', 'Protected DAISY', 'Homéostasie', 'Science/Mathematics', 'General', 'Anatomie', 'Physiology', 'Homeostasis', 'Life Sciences - Anatomy & Physiology']"
81,363623,Organic chemistry,John E. McMurry,,Science,"['Organic Chemistry', 'Textbooks', 'Science', 'Accessible book', 'Chemistry, Organic', 'Protected DAISY']"
82,4636612,Science and Human Values,Jacob Bronowski,,Science,"['Science', 'Accessible book', 'Addresses, essays, lectures', 'Protected DAISY', 'Social Values', 'Popular works']"
83,5936182,Transactions of the Academy of Science of Saint Louis,Academy of Science of St. Louis.,,Science,"['Academy of Science of St. Louis', 'Science', 'Accessible book', 'Societies']"
84,None,"[Papers presented at the 20th Annual Conference of the Ontario Educational Research Council, Toronto, Ontario, December 1-2, 1978]",Ontario Educational Research Council. Conference,,Science,"['Educational tests and measurements', 'Research', 'Social aspects of Learning', 'Labor supply', 'Education (Secondary)', 'Miscue analysis', 'In-service training', 'Vocational education', 'Social aspects of Group work in education', 'Musical pitch', 'Cathedral High School (Hamilton, Ont.).', 'Class size', 'Philosophy', 'College administrators', 'College teachers', 'Data processing', 'Psychological aspects of Decision making', 'Ontario Assessment Instrument Pool', 'School attendance', 'Standards', 'Youth', 'Cognitive styles', 'Socially handicapped youth', 'Study and teaching (Secondary)', 'Counseling of', 'Computer networks', 'Congresses', 'Learning', 'Social conditions', 'Music', 'Education', 'Interpersonal relations in children', 'Critical thinking', 'Elementary school teachers', 'School libraries', 'Attitudes', 'Psychological aspects', 'Teaching', 'Reading', 'Curriculum evaluation', 'Television and children', 'Ability testing', 'Written communication', 'Language experience approach', 'Observation (Educational method)', 'Study and teaching', 'Grading and marking (Students)', 'Elementary Education', 'Training of', 'Early childhood educators', 'Psychological aspects of Teaching', 'University of Guelph', 'Public opinion', 'Children and older people', 'Problem children', 'Finance', 'School violence', 'Moral and ethical aspects', 'Time-series analysis', 'Teleconferencing in education', 'Multiple-choice examinations', 'Thought and thinking', 'Interaction analysis in education', 'Employment', 'Divergent thinking', 'School boards', 'Job satisfaction', 'Constructivism (Education)', 'Psychological aspects of Tutors and tutoring', 'Admission', 'Administration', 'Writing', 'Old age in literature', 'Identification', 'Educational evaluation', 'Evaluation', ""Social aspects of Children's literature"", 'Universities and colleges', 'Rating of', 'Psychological aspects of Educational tests and measurements', 'Psychological aspects of Multiple-choice examinations', 'Intelligence testing', 'Students', 'School management and organization', 'Study and teaching (Elementary)', 'Immersion method', 'Listening', 'Pocket computers', 'Career development', 'Group work in education', 'Promotions', 'Language arts teachers', 'Retired teachers', 'Learning disabled children', 'Job stress', 'Educational surveys', 'Education and state', 'English language', 'Mathematics teachers', 'Tutors and tutoring', 'Computers and children', 'School vandalism', 'History', 'Motivation in education', 'School failure', 'School psychology', 'Personal construct theory', 'Adult education', 'Creative ability in children', 'Women college students', 'Computer-assisted instruction', 'Children', 'Decision making', 'Public school closings', 'Second International Mathematics Study', 'Second language acquisition', 'Reading (Elementary)', 'Kindergarten', 'Methodology', 'Classroom environment', 'Community and school', 'Mathematics', 'Peer counseling of students', 'Individualized instruction', 'Language experience approach in education', 'University of Toronto', 'Social aspects', 'French language', ""Children's literature"", 'Cathedral High School (Hamilton, Ont.). Alternative Program', 'Science', 'Metric system', 'Literacy', 'Free schools', 'Special education', 'Language arts (Primary)', 'Language awareness', 'Teachers', 'Metacognition in children', 'Mainstreaming in education', 'Learning Potential Assessment Device', 'Parent participation', 'Prisoners', 'High school graduates', 'School principals', 'Education, Elementary', 'Written English', 'Pictures in education', 'Cross-cultural studies', 'Unemployed', 'Gifted children', 'Effect of education on', 'Geography']"
85,3935893,Posterior analytics,Aristotle,,Science,"['Definition (Philosophy)', 'Ancient Logic', 'Definition (Logic)', 'Science', 'Methodology', 'Early works to 1800', 'Knowledge, Theory of', 'Logic', 'Theory of Knowledge']"
86,6086941,Abhandlungen der Königlichen Gesellschaft der Wissenschaften zu Göttingen,Akademie der Wissenschaften in Göttingen,,Science,"['Inscriptions', 'Cycles', 'Tables', 'Phoenician Inscriptions', 'Science', 'Accessible book', 'Calendars', 'Papyrus', 'Chronology', 'Old Egyptian Grammar', 'Grammars', 'Obituaries', 'Indian Calendars', 'Hieroglyphs', 'Jupiter years', 'Crystals', 'Chemistry', 'Physics', 'Nachrufe', 'Jupiterjahre']"
87,4892166,Regulae ad directionem ingenii,René Descartes,,Science,"['Argumentation', 'Logique symbolique et mathématique', 'Symbolic and mathematical Logic', 'Science', 'Philosophy', 'Methodology', 'Razonamiento', 'Protected DAISY', 'Lógica matemática', 'Reasoning', 'Logic, Symbolic and mathematical']"
88,None,Science and Technology in Society,John S. Holman,,Science,"['Science', 'Examinations, questions', 'Technology']"
89,862375,Evolution and ethics,Thomas Henry Huxley,,Science,"['Evolution', 'Ethics, Evolutionary', '1825-1895', 'Church and social problems', 'Science/Mathematics', 'Science', 'Accessible book', 'Huxley, Thomas Henry', 'Evolutionary Ethics', 'General', 'Bio-ethics', 'Huxley, Thomas Henry,', 'Other prose: 19th century', 'Capital', '1825-1895.', 'Evolution and ethics', 'Ethics', 'Modern Ethics', 'Salvation Army', 'Ethics & Moral Philosophy']"
90,5151372,A History of Science,Henry Smith Williams,,Science,"['Science', 'Accessible book', 'Protected DAISY', 'Inventions', 'Physics', 'Terminology', 'History']"
91,266365,The scientific outlook,Bertrand Russell,,Science,"['Science', 'Accessible book', 'Modern Civilization', 'Civilization', 'Civilization, Modern', 'Protected DAISY', 'Long Now Manual for Civilization', 'History']"
92,None,A history of science and its relations with philosophy & religion,William Cecil Dampier,,Science,"['Historia Da Ciencia', 'Science', 'Accessible book', 'Philosophy', 'Religion', 'Protected DAISY', 'Philosophie', 'History']"
93,6646792,The Human Body,Isaac Asimov,,Science,"['Biology', 'Science', 'Accessible book', 'Physiology', 'Protected DAISY', 'Popular works', 'Human anatomy', 'Human physiology']"
94,None,Department of Education,United States. General Accounting Office,,Science,"['Management', 'Student loans', 'Rules and practice', 'Executive advisory bodies', 'United States. Dept. of Education. Office for Civil Rights', 'Mathematics', 'Evaluation', 'Asian American students', 'Government policy', 'Law and legislation', 'Student aid', 'William D. Ford Federal Direct Loan Program', 'Student financial aid administration', 'Study and teaching', 'Data processing', 'United States. Office of Special Education and Rehabilitative Services', 'Science', 'United States. Dept. of Education', 'Information resources management', 'United States', 'Discrimination in education', 'Management information systems', 'Federal aid to education', 'Special Education Programs (U.S.)', 'Lobbying', 'States', 'Student loan funds']"
95,296141,King Solomon's ring,Konrad Lorenz,,Science,"['Animal behavior', 'Life Sciences', 'SCIENCE', 'Accessible book', 'General', 'Protected DAISY', 'Zoology']"
